Source,Target,Type,Appearance
"Stith, S.","Krall, L.",Directed,1
"Vigil, J.","Gowdy, J.",Directed,1
"Vigil, J.","Krall, L.",Directed,1
"Tainter, J.","Gowdy, J.",Directed,1
"Tainter, J.","Krall, L.",Directed,1
"Vranka, M.","Gowdy, J.",Directed,1
"Vranka, M.","Krall, L.",Directed,1
"Bahník, Š.","Gowdy, J.",Directed,1
"Bahník, Š.","Krall, L.",Directed,1
"Williams, L.","Gowdy, J.",Directed,1
"Williams, L.","Krall, L.",Directed,1
"Bliss-Moreau, E.","Gowdy, J.",Directed,1
"Bliss-Moreau, E.","Krall, L.",Directed,1
"Wilson, D.","Gowdy, J.",Directed,1
"Wilson, D.","Krall, L.",Directed,1
"Badcock, P.","Anderson, M.",Directed,1
"Ploeger, A.","Anderson, M.",Directed,1
"Allen, N.","Anderson, M.",Directed,1
"D'Souza, D.","Anderson, M.",Directed,1
"Karmiloff-Smith, A.","Anderson, M.",Directed,1
"Guida, A.","Anderson, M.",Directed,1
"Campitelli, G.","Anderson, M.",Directed,1
"Gobet, F.","Anderson, M.",Directed,1
"Kaplan, D.","Anderson, M.",Directed,1
"Craver, C.","Anderson, M.",Directed,1
"McCaffrey, J.","Anderson, M.",Directed,1
"Machery, E.","Anderson, M.",Directed,1
"Parkinson, C.","Anderson, M.",Directed,1
"Wheatley, T.","Anderson, M.",Directed,1
"Pasqualotto, A.","Anderson, M.",Directed,1
"Perlovsky, L.","Anderson, M.",Directed,1
"Pessoa, L.","Anderson, M.",Directed,1
"Pezzulo, G.","Anderson, M.",Directed,1
"Shine, J.","Anderson, M.",Directed,1
"Eisenberg, I.","Anderson, M.",Directed,1
"Poldrack, R.","Anderson, M.",Directed,1
"Silberstein, M.","Anderson, M.",Directed,1
"Stanley, M.","Anderson, M.",Directed,1
"Brigard, F.","Anderson, M.",Directed,1
"Wang, Y.","Anderson, M.",Directed,1
"Bargh, J.","Anderson, M.",Directed,1
"Barnier, A.","Baumeister, R.",Directed,1
"Barnier, A.","Ainsworth, S.",Directed,1
"Barnier, A.","Vohs, K.",Directed,1
"Harris, C.","Baumeister, R.",Directed,1
"Harris, C.","Ainsworth, S.",Directed,1
"Harris, C.","Vohs, K.",Directed,1
"Sutton, J.","Baumeister, R.",Directed,1
"Sutton, J.","Ainsworth, S.",Directed,1
"Sutton, J.","Vohs, K.",Directed,1
"Belzung, C.","Baumeister, R.",Directed,1
"Belzung, C.","Ainsworth, S.",Directed,1
"Belzung, C.","Vohs, K.",Directed,1
"De Villemeur, E.","Baumeister, R.",Directed,1
"De Villemeur, E.","Ainsworth, S.",Directed,1
"De Villemeur, E.","Vohs, K.",Directed,1
"Grevin, A.","Baumeister, R.",Directed,1
"Grevin, A.","Ainsworth, S.",Directed,1
"Grevin, A.","Vohs, K.",Directed,1
"Iorio, G.","Baumeister, R.",Directed,1
"Iorio, G.","Ainsworth, S.",Directed,1
"Iorio, G.","Vohs, K.",Directed,1
"Ben-Ze'ev, A.","Baumeister, R.",Directed,1
"Ben-Ze'ev, A.","Ainsworth, S.",Directed,1
"Ben-Ze'ev, A.","Vohs, K.",Directed,1
"Krebs, A.","Baumeister, R.",Directed,1
"Krebs, A.","Ainsworth, S.",Directed,1
"Krebs, A.","Vohs, K.",Directed,1
"Blanton, H.","Baumeister, R.",Directed,1
"Blanton, H.","Ainsworth, S.",Directed,1
"Blanton, H.","Vohs, K.",Directed,1
"Brennan, A.","Baumeister, R.",Directed,1
"Brennan, A.","Ainsworth, S.",Directed,1
"Brennan, A.","Vohs, K.",Directed,1
"Enns, J.","Baumeister, R.",Directed,1
"Enns, J.","Ainsworth, S.",Directed,1
"Enns, J.","Vohs, K.",Directed,1
"Brown, R.","Baumeister, R.",Directed,1
"Brown, R.","Ainsworth, S.",Directed,1
"Brown, R.","Vohs, K.",Directed,1
"Budescu, D.","Baumeister, R.",Directed,1
"Budescu, D.","Ainsworth, S.",Directed,1
"Budescu, D.","Vohs, K.",Directed,1
"Maciejovsky, B.","Baumeister, R.",Directed,1
"Maciejovsky, B.","Ainsworth, S.",Directed,1
"Maciejovsky, B.","Vohs, K.",Directed,1
"De Baca, T.","Baumeister, R.",Directed,1
"De Baca, T.","Ainsworth, S.",Directed,1
"De Baca, T.","Vohs, K.",Directed,1
"Garcia, R.","Baumeister, R.",Directed,1
"Garcia, R.","Ainsworth, S.",Directed,1
"Garcia, R.","Vohs, K.",Directed,1
"Woodley of Menie, M.","Baumeister, R.",Directed,1
"Woodley of Menie, M.","Ainsworth, S.",Directed,1
"Woodley of Menie, M.","Vohs, K.",Directed,1
"Figueredo, A.","Baumeister, R.",Directed,1
"Figueredo, A.","Ainsworth, S.",Directed,1
"Figueredo, A.","Vohs, K.",Directed,1
"Dar-Nimrod, I.","Baumeister, R.",Directed,1
"Dar-Nimrod, I.","Ainsworth, S.",Directed,1
"Dar-Nimrod, I.","Vohs, K.",Directed,1
"Gonsalkorale, K.","Baumeister, R.",Directed,1
"Gonsalkorale, K.","Ainsworth, S.",Directed,1
"Gonsalkorale, K.","Vohs, K.",Directed,1
"Douven, I.","Baumeister, R.",Directed,1
"Douven, I.","Ainsworth, S.",Directed,1
"Douven, I.","Vohs, K.",Directed,1
"Faber, N.","Baumeister, R.",Directed,1
"Faber, N.","Ainsworth, S.",Directed,1
"Faber, N.","Vohs, K.",Directed,1
"Savulescu, J.","Baumeister, R.",Directed,1
"Savulescu, J.","Ainsworth, S.",Directed,1
"Savulescu, J.","Vohs, K.",Directed,1
"Van Lange, P.","Baumeister, R.",Directed,1
"Van Lange, P.","Ainsworth, S.",Directed,1
"Van Lange, P.","Vohs, K.",Directed,1
"Forsyth, D.","Baumeister, R.",Directed,1
"Forsyth, D.","Ainsworth, S.",Directed,1
"Forsyth, D.","Vohs, K.",Directed,1
"Haslam, S.","Baumeister, R.",Directed,1
"Haslam, S.","Ainsworth, S.",Directed,1
"Haslam, S.","Vohs, K.",Directed,1
"Ellemers, N.","Baumeister, R.",Directed,1
"Ellemers, N.","Ainsworth, S.",Directed,1
"Ellemers, N.","Vohs, K.",Directed,1
"Healey, M.","Baumeister, R.",Directed,1
"Healey, M.","Ainsworth, S.",Directed,1
"Healey, M.","Vohs, K.",Directed,1
"Hodges, B.","Baumeister, R.",Directed,1
"Hodges, B.","Ainsworth, S.",Directed,1
"Hodges, B.","Vohs, K.",Directed,1
"Packer, D.","Baumeister, R.",Directed,1
"Packer, D.","Ainsworth, S.",Directed,1
"Packer, D.","Vohs, K.",Directed,1
"Hogg, M.","Baumeister, R.",Directed,1
"Hogg, M.","Ainsworth, S.",Directed,1
"Hogg, M.","Vohs, K.",Directed,1
"Hornsey, M.","Baumeister, R.",Directed,1
"Hornsey, M.","Ainsworth, S.",Directed,1
"Hornsey, M.","Vohs, K.",Directed,1
"Jetten, J.","Baumeister, R.",Directed,1
"Jetten, J.","Ainsworth, S.",Directed,1
"Jetten, J.","Vohs, K.",Directed,1
"Jacobson, A.","Baumeister, R.",Directed,1
"Jacobson, A.","Ainsworth, S.",Directed,1
"Jacobson, A.","Vohs, K.",Directed,1
"Kruger, E.","Baumeister, R.",Directed,1
"Kruger, E.","Ainsworth, S.",Directed,1
"Kruger, E.","Vohs, K.",Directed,1
"Vigil, J.","Baumeister, R.",Directed,1
"Vigil, J.","Ainsworth, S.",Directed,1
"Vigil, J.","Vohs, K.",Directed,1
"Stith, S.","Baumeister, R.",Directed,1
"Stith, S.","Ainsworth, S.",Directed,1
"Stith, S.","Vohs, K.",Directed,1
"Levine, J.","Baumeister, R.",Directed,1
"Levine, J.","Ainsworth, S.",Directed,1
"Levine, J.","Vohs, K.",Directed,1
"McDermott, R.","Baumeister, R.",Directed,1
"McDermott, R.","Ainsworth, S.",Directed,1
"McDermott, R.","Vohs, K.",Directed,1
"Mojzisch, A.","Baumeister, R.",Directed,1
"Mojzisch, A.","Ainsworth, S.",Directed,1
"Mojzisch, A.","Vohs, K.",Directed,1
"Schultze, T.","Baumeister, R.",Directed,1
"Schultze, T.","Ainsworth, S.",Directed,1
"Schultze, T.","Vohs, K.",Directed,1
"Hüffmeier, J.","Baumeister, R.",Directed,1
"Hüffmeier, J.","Ainsworth, S.",Directed,1
"Hüffmeier, J.","Vohs, K.",Directed,1
"Schulz-Hardt, S.","Baumeister, R.",Directed,1
"Schulz-Hardt, S.","Ainsworth, S.",Directed,1
"Schulz-Hardt, S.","Vohs, K.",Directed,1
"Nijstad, B.","Baumeister, R.",Directed,1
"Nijstad, B.","Ainsworth, S.",Directed,1
"Nijstad, B.","Vohs, K.",Directed,1
"De Dreu, C.","Baumeister, R.",Directed,1
"De Dreu, C.","Ainsworth, S.",Directed,1
"De Dreu, C.","Vohs, K.",Directed,1
"Reicher, S.","Baumeister, R.",Directed,1
"Reicher, S.","Ainsworth, S.",Directed,1
"Reicher, S.","Vohs, K.",Directed,1
"Spears, R.","Baumeister, R.",Directed,1
"Spears, R.","Ainsworth, S.",Directed,1
"Spears, R.","Vohs, K.",Directed,1
"Postmes, T.","Baumeister, R.",Directed,1
"Postmes, T.","Ainsworth, S.",Directed,1
"Postmes, T.","Vohs, K.",Directed,1
"Kende, A.","Baumeister, R.",Directed,1
"Kende, A.","Ainsworth, S.",Directed,1
"Kende, A.","Vohs, K.",Directed,1
"Sezer, O.","Baumeister, R.",Directed,1
"Sezer, O.","Ainsworth, S.",Directed,1
"Sezer, O.","Vohs, K.",Directed,1
"Norton, M.","Baumeister, R.",Directed,1
"Norton, M.","Ainsworth, S.",Directed,1
"Norton, M.","Vohs, K.",Directed,1
"Smaldino, P.","Baumeister, R.",Directed,1
"Smaldino, P.","Ainsworth, S.",Directed,1
"Smaldino, P.","Vohs, K.",Directed,1
"Spiegel, R.","Baumeister, R.",Directed,1
"Spiegel, R.","Ainsworth, S.",Directed,1
"Spiegel, R.","Vohs, K.",Directed,1
"Talaifar, S.","Baumeister, R.",Directed,1
"Talaifar, S.","Ainsworth, S.",Directed,1
"Talaifar, S.","Vohs, K.",Directed,1
"Swann, W.","Baumeister, R.",Directed,1
"Swann, W.","Ainsworth, S.",Directed,1
"Swann, W.","Vohs, K.",Directed,1
"Zlatev, J.","Baumeister, R.",Directed,1
"Zlatev, J.","Ainsworth, S.",Directed,1
"Zlatev, J.","Vohs, K.",Directed,1
"Halevy, N.","Baumeister, R.",Directed,1
"Halevy, N.","Ainsworth, S.",Directed,1
"Halevy, N.","Vohs, K.",Directed,1
"Tiedens, L.","Baumeister, R.",Directed,1
"Tiedens, L.","Ainsworth, S.",Directed,1
"Tiedens, L.","Vohs, K.",Directed,1
"Ayars, A.","Morsella, E.",Directed,1
"Ayars, A.","Godwin, C.",Directed,1
"Ayars, A.","Jantz, T.",Directed,1
"Ayars, A.","Krieger, S.",Directed,1
"Ayars, A.","Gazzaley, A.",Directed,1
"Basso, D.","Morsella, E.",Directed,1
"Basso, D.","Godwin, C.",Directed,1
"Basso, D.","Jantz, T.",Directed,1
"Basso, D.","Krieger, S.",Directed,1
"Basso, D.","Gazzaley, A.",Directed,1
"Blackmore, S.","Morsella, E.",Directed,1
"Blackmore, S.","Godwin, C.",Directed,1
"Blackmore, S.","Jantz, T.",Directed,1
"Blackmore, S.","Krieger, S.",Directed,1
"Blackmore, S.","Gazzaley, A.",Directed,1
"Bridgeman, B.","Morsella, E.",Directed,1
"Bridgeman, B.","Godwin, C.",Directed,1
"Bridgeman, B.","Jantz, T.",Directed,1
"Bridgeman, B.","Krieger, S.",Directed,1
"Bridgeman, B.","Gazzaley, A.",Directed,1
"De Vries, J.","Morsella, E.",Directed,1
"De Vries, J.","Godwin, C.",Directed,1
"De Vries, J.","Jantz, T.",Directed,1
"De Vries, J.","Krieger, S.",Directed,1
"De Vries, J.","Gazzaley, A.",Directed,1
"Ward, L.","Morsella, E.",Directed,1
"Ward, L.","Godwin, C.",Directed,1
"Ward, L.","Jantz, T.",Directed,1
"Ward, L.","Krieger, S.",Directed,1
"Ward, L.","Gazzaley, A.",Directed,1
"D'Souza, H.","Morsella, E.",Directed,1
"D'Souza, H.","Godwin, C.",Directed,1
"D'Souza, H.","Jantz, T.",Directed,1
"D'Souza, H.","Krieger, S.",Directed,1
"D'Souza, H.","Gazzaley, A.",Directed,1
"Bremner, A.","Morsella, E.",Directed,1
"Bremner, A.","Godwin, C.",Directed,1
"Bremner, A.","Jantz, T.",Directed,1
"Bremner, A.","Krieger, S.",Directed,1
"Bremner, A.","Gazzaley, A.",Directed,1
"Dux, P.","Morsella, E.",Directed,1
"Dux, P.","Godwin, C.",Directed,1
"Dux, P.","Jantz, T.",Directed,1
"Dux, P.","Krieger, S.",Directed,1
"Dux, P.","Gazzaley, A.",Directed,1
"Franz, E.","Morsella, E.",Directed,1
"Franz, E.","Godwin, C.",Directed,1
"Franz, E.","Jantz, T.",Directed,1
"Franz, E.","Krieger, S.",Directed,1
"Franz, E.","Gazzaley, A.",Directed,1
"Gainotti, G.","Morsella, E.",Directed,1
"Gainotti, G.","Godwin, C.",Directed,1
"Gainotti, G.","Jantz, T.",Directed,1
"Gainotti, G.","Krieger, S.",Directed,1
"Gainotti, G.","Gazzaley, A.",Directed,1
"Gallo, M.","Morsella, E.",Directed,1
"Gallo, M.","Godwin, C.",Directed,1
"Gallo, M.","Jantz, T.",Directed,1
"Gallo, M.","Krieger, S.",Directed,1
"Gallo, M.","Gazzaley, A.",Directed,1
"Gur, M.","Morsella, E.",Directed,1
"Gur, M.","Godwin, C.",Directed,1
"Gur, M.","Jantz, T.",Directed,1
"Gur, M.","Krieger, S.",Directed,1
"Gur, M.","Gazzaley, A.",Directed,1
"Hardcastle, C.","Morsella, E.",Directed,1
"Hardcastle, C.","Godwin, C.",Directed,1
"Hardcastle, C.","Jantz, T.",Directed,1
"Hardcastle, C.","Krieger, S.",Directed,1
"Hardcastle, C.","Gazzaley, A.",Directed,1
"White, E.","Morsella, E.",Directed,1
"White, E.","Godwin, C.",Directed,1
"White, E.","Jantz, T.",Directed,1
"White, E.","Krieger, S.",Directed,1
"White, E.","Gazzaley, A.",Directed,1
"Kloos, H.","Morsella, E.",Directed,1
"Kloos, H.","Godwin, C.",Directed,1
"Kloos, H.","Jantz, T.",Directed,1
"Kloos, H.","Krieger, S.",Directed,1
"Kloos, H.","Gazzaley, A.",Directed,1
"Hardcastle, V.","Morsella, E.",Directed,1
"Hardcastle, V.","Godwin, C.",Directed,1
"Hardcastle, V.","Jantz, T.",Directed,1
"Hardcastle, V.","Krieger, S.",Directed,1
"Hardcastle, V.","Gazzaley, A.",Directed,1
"Hommel, B.","Morsella, E.",Directed,1
"Hommel, B.","Godwin, C.",Directed,1
"Hommel, B.","Jantz, T.",Directed,1
"Hommel, B.","Krieger, S.",Directed,1
"Hommel, B.","Gazzaley, A.",Directed,1
"Wiers, R.","Morsella, E.",Directed,1
"Wiers, R.","Godwin, C.",Directed,1
"Wiers, R.","Jantz, T.",Directed,1
"Wiers, R.","Krieger, S.",Directed,1
"Wiers, R.","Gazzaley, A.",Directed,1
"Jordan, J.","Morsella, E.",Directed,1
"Jordan, J.","Godwin, C.",Directed,1
"Jordan, J.","Jantz, T.",Directed,1
"Jordan, J.","Krieger, S.",Directed,1
"Jordan, J.","Gazzaley, A.",Directed,1
"Vinson, D.","Morsella, E.",Directed,1
"Vinson, D.","Godwin, C.",Directed,1
"Vinson, D.","Jantz, T.",Directed,1
"Vinson, D.","Krieger, S.",Directed,1
"Vinson, D.","Gazzaley, A.",Directed,1
"Keller, A.","Morsella, E.",Directed,1
"Keller, A.","Godwin, C.",Directed,1
"Keller, A.","Jantz, T.",Directed,1
"Keller, A.","Krieger, S.",Directed,1
"Keller, A.","Gazzaley, A.",Directed,1
"Lathe, R.","Morsella, E.",Directed,1
"Lathe, R.","Godwin, C.",Directed,1
"Lathe, R.","Jantz, T.",Directed,1
"Lathe, R.","Krieger, S.",Directed,1
"Lathe, R.","Gazzaley, A.",Directed,1
"Lin, Z.","Morsella, E.",Directed,1
"Lin, Z.","Godwin, C.",Directed,1
"Lin, Z.","Jantz, T.",Directed,1
"Lin, Z.","Krieger, S.",Directed,1
"Lin, Z.","Gazzaley, A.",Directed,1
"Massaro, D.","Morsella, E.",Directed,1
"Massaro, D.","Godwin, C.",Directed,1
"Massaro, D.","Jantz, T.",Directed,1
"Massaro, D.","Krieger, S.",Directed,1
"Massaro, D.","Gazzaley, A.",Directed,1
"Rowe, B.","Morsella, E.",Directed,1
"Rowe, B.","Godwin, C.",Directed,1
"Rowe, B.","Jantz, T.",Directed,1
"Rowe, B.","Krieger, S.",Directed,1
"Rowe, B.","Gazzaley, A.",Directed,1
"Melo, H.","Morsella, E.",Directed,1
"Melo, H.","Godwin, C.",Directed,1
"Melo, H.","Jantz, T.",Directed,1
"Melo, H.","Krieger, S.",Directed,1
"Melo, H.","Gazzaley, A.",Directed,1
"Koscik, T.","Morsella, E.",Directed,1
"Koscik, T.","Godwin, C.",Directed,1
"Koscik, T.","Jantz, T.",Directed,1
"Koscik, T.","Krieger, S.",Directed,1
"Koscik, T.","Gazzaley, A.",Directed,1
"Vrantsidis, T.","Morsella, E.",Directed,1
"Vrantsidis, T.","Godwin, C.",Directed,1
"Vrantsidis, T.","Jantz, T.",Directed,1
"Vrantsidis, T.","Krieger, S.",Directed,1
"Vrantsidis, T.","Gazzaley, A.",Directed,1
"Hathaway, G.","Morsella, E.",Directed,1
"Hathaway, G.","Godwin, C.",Directed,1
"Hathaway, G.","Jantz, T.",Directed,1
"Hathaway, G.","Krieger, S.",Directed,1
"Hathaway, G.","Gazzaley, A.",Directed,1
"Cunningham, W.","Morsella, E.",Directed,1
"Cunningham, W.","Godwin, C.",Directed,1
"Cunningham, W.","Jantz, T.",Directed,1
"Cunningham, W.","Krieger, S.",Directed,1
"Cunningham, W.","Gazzaley, A.",Directed,1
"Merker, B.","Morsella, E.",Directed,1
"Merker, B.","Godwin, C.",Directed,1
"Merker, B.","Jantz, T.",Directed,1
"Merker, B.","Krieger, S.",Directed,1
"Merker, B.","Gazzaley, A.",Directed,1
"Mudrik, L.","Morsella, E.",Directed,1
"Mudrik, L.","Godwin, C.",Directed,1
"Mudrik, L.","Jantz, T.",Directed,1
"Mudrik, L.","Krieger, S.",Directed,1
"Mudrik, L.","Gazzaley, A.",Directed,1
"Pahlavan, F.","Morsella, E.",Directed,1
"Pahlavan, F.","Godwin, C.",Directed,1
"Pahlavan, F.","Jantz, T.",Directed,1
"Pahlavan, F.","Krieger, S.",Directed,1
"Pahlavan, F.","Gazzaley, A.",Directed,1
"Arouss, M.","Morsella, E.",Directed,1
"Arouss, M.","Godwin, C.",Directed,1
"Arouss, M.","Jantz, T.",Directed,1
"Arouss, M.","Krieger, S.",Directed,1
"Arouss, M.","Gazzaley, A.",Directed,1
"Perlovsky, L.","Morsella, E.",Directed,1
"Perlovsky, L.","Godwin, C.",Directed,1
"Perlovsky, L.","Jantz, T.",Directed,1
"Perlovsky, L.","Krieger, S.",Directed,1
"Perlovsky, L.","Gazzaley, A.",Directed,1
"Porte, H.","Morsella, E.",Directed,1
"Porte, H.","Godwin, C.",Directed,1
"Porte, H.","Jantz, T.",Directed,1
"Porte, H.","Krieger, S.",Directed,1
"Porte, H.","Gazzaley, A.",Directed,1
"Prinz, W.","Morsella, E.",Directed,1
"Prinz, W.","Godwin, C.",Directed,1
"Prinz, W.","Jantz, T.",Directed,1
"Prinz, W.","Krieger, S.",Directed,1
"Prinz, W.","Gazzaley, A.",Directed,1
"Rosenbaum, D.","Morsella, E.",Directed,1
"Rosenbaum, D.","Godwin, C.",Directed,1
"Rosenbaum, D.","Jantz, T.",Directed,1
"Rosenbaum, D.","Krieger, S.",Directed,1
"Rosenbaum, D.","Gazzaley, A.",Directed,1
"Schwartz, B.","Morsella, E.",Directed,1
"Schwartz, B.","Godwin, C.",Directed,1
"Schwartz, B.","Jantz, T.",Directed,1
"Schwartz, B.","Krieger, S.",Directed,1
"Schwartz, B.","Gazzaley, A.",Directed,1
"Pournaghdali, A.","Morsella, E.",Directed,1
"Pournaghdali, A.","Godwin, C.",Directed,1
"Pournaghdali, A.","Jantz, T.",Directed,1
"Pournaghdali, A.","Krieger, S.",Directed,1
"Pournaghdali, A.","Gazzaley, A.",Directed,1
"Seth, A.","Morsella, E.",Directed,1
"Seth, A.","Godwin, C.",Directed,1
"Seth, A.","Jantz, T.",Directed,1
"Seth, A.","Krieger, S.",Directed,1
"Seth, A.","Gazzaley, A.",Directed,1
"Swain, J.","Morsella, E.",Directed,1
"Swain, J.","Godwin, C.",Directed,1
"Swain, J.","Jantz, T.",Directed,1
"Swain, J.","Krieger, S.",Directed,1
"Swain, J.","Gazzaley, A.",Directed,1
"Caluser, I.","Morsella, E.",Directed,1
"Caluser, I.","Godwin, C.",Directed,1
"Caluser, I.","Jantz, T.",Directed,1
"Caluser, I.","Krieger, S.",Directed,1
"Caluser, I.","Gazzaley, A.",Directed,1
"Mahmood, Z.","Morsella, E.",Directed,1
"Mahmood, Z.","Godwin, C.",Directed,1
"Mahmood, Z.","Jantz, T.",Directed,1
"Mahmood, Z.","Krieger, S.",Directed,1
"Mahmood, Z.","Gazzaley, A.",Directed,1
"Meldrim, M.","Morsella, E.",Directed,1
"Meldrim, M.","Godwin, C.",Directed,1
"Meldrim, M.","Jantz, T.",Directed,1
"Meldrim, M.","Krieger, S.",Directed,1
"Meldrim, M.","Gazzaley, A.",Directed,1
"Morelen, D.","Morsella, E.",Directed,1
"Morelen, D.","Godwin, C.",Directed,1
"Morelen, D.","Jantz, T.",Directed,1
"Morelen, D.","Krieger, S.",Directed,1
"Morelen, D.","Gazzaley, A.",Directed,1
"Vonasch, A.","Morsella, E.",Directed,1
"Vonasch, A.","Godwin, C.",Directed,1
"Vonasch, A.","Jantz, T.",Directed,1
"Vonasch, A.","Krieger, S.",Directed,1
"Vonasch, A.","Gazzaley, A.",Directed,1
"Masicampo, E.","Morsella, E.",Directed,1
"Masicampo, E.","Godwin, C.",Directed,1
"Masicampo, E.","Jantz, T.",Directed,1
"Masicampo, E.","Krieger, S.",Directed,1
"Masicampo, E.","Gazzaley, A.",Directed,1
"Baumeister, R.","Morsella, E.",Directed,1
"Baumeister, R.","Godwin, C.",Directed,1
"Baumeister, R.","Jantz, T.",Directed,1
"Baumeister, R.","Krieger, S.",Directed,1
"Baumeister, R.","Gazzaley, A.",Directed,1
"Abdallah, C.","Mather, M.",Directed,1
"Abdallah, C.","Clewett, D.",Directed,1
"Abdallah, C.","Sakaki, M.",Directed,1
"Abdallah, C.","Harley, C.",Directed,1
"Averill, L.","Mather, M.",Directed,1
"Averill, L.","Clewett, D.",Directed,1
"Averill, L.","Sakaki, M.",Directed,1
"Averill, L.","Harley, C.",Directed,1
"Krystal, J.","Mather, M.",Directed,1
"Krystal, J.","Clewett, D.",Directed,1
"Krystal, J.","Sakaki, M.",Directed,1
"Krystal, J.","Harley, C.",Directed,1
"Southwick, S.","Mather, M.",Directed,1
"Southwick, S.","Clewett, D.",Directed,1
"Southwick, S.","Sakaki, M.",Directed,1
"Southwick, S.","Harley, C.",Directed,1
"Arnsten, A.","Mather, M.",Directed,1
"Arnsten, A.","Clewett, D.",Directed,1
"Arnsten, A.","Sakaki, M.",Directed,1
"Arnsten, A.","Harley, C.",Directed,1
"Becchetti, A.","Mather, M.",Directed,1
"Becchetti, A.","Clewett, D.",Directed,1
"Becchetti, A.","Sakaki, M.",Directed,1
"Becchetti, A.","Harley, C.",Directed,1
"Amadeo, A.","Mather, M.",Directed,1
"Amadeo, A.","Clewett, D.",Directed,1
"Amadeo, A.","Sakaki, M.",Directed,1
"Amadeo, A.","Harley, C.",Directed,1
"Bouret, S.","Mather, M.",Directed,1
"Bouret, S.","Clewett, D.",Directed,1
"Bouret, S.","Sakaki, M.",Directed,1
"Bouret, S.","Harley, C.",Directed,1
"Carbon, C.","Mather, M.",Directed,1
"Carbon, C.","Clewett, D.",Directed,1
"Carbon, C.","Sakaki, M.",Directed,1
"Carbon, C.","Harley, C.",Directed,1
"Albrecht, S.","Mather, M.",Directed,1
"Albrecht, S.","Clewett, D.",Directed,1
"Albrecht, S.","Sakaki, M.",Directed,1
"Albrecht, S.","Harley, C.",Directed,1
"Critchley, H.","Mather, M.",Directed,1
"Critchley, H.","Clewett, D.",Directed,1
"Critchley, H.","Sakaki, M.",Directed,1
"Critchley, H.","Harley, C.",Directed,1
"Garfinkel, S.","Mather, M.",Directed,1
"Garfinkel, S.","Clewett, D.",Directed,1
"Garfinkel, S.","Sakaki, M.",Directed,1
"Garfinkel, S.","Harley, C.",Directed,1
"Eldar, E.","Mather, M.",Directed,1
"Eldar, E.","Clewett, D.",Directed,1
"Eldar, E.","Sakaki, M.",Directed,1
"Eldar, E.","Harley, C.",Directed,1
"Cohen, J.","Mather, M.",Directed,1
"Cohen, J.","Clewett, D.",Directed,1
"Cohen, J.","Sakaki, M.",Directed,1
"Cohen, J.","Harley, C.",Directed,1
"Niv, Y.","Mather, M.",Directed,1
"Niv, Y.","Clewett, D.",Directed,1
"Niv, Y.","Sakaki, M.",Directed,1
"Niv, Y.","Harley, C.",Directed,1
"Ferreira-Santos, F.","Mather, M.",Directed,1
"Ferreira-Santos, F.","Clewett, D.",Directed,1
"Ferreira-Santos, F.","Sakaki, M.",Directed,1
"Ferreira-Santos, F.","Harley, C.",Directed,1
"Gaucher, Q.","Mather, M.",Directed,1
"Gaucher, Q.","Clewett, D.",Directed,1
"Gaucher, Q.","Sakaki, M.",Directed,1
"Gaucher, Q.","Harley, C.",Directed,1
"Edeline, J.","Mather, M.",Directed,1
"Edeline, J.","Clewett, D.",Directed,1
"Edeline, J.","Sakaki, M.",Directed,1
"Edeline, J.","Harley, C.",Directed,1
"Geva, R.","Mather, M.",Directed,1
"Geva, R.","Clewett, D.",Directed,1
"Geva, R.","Sakaki, M.",Directed,1
"Geva, R.","Harley, C.",Directed,1
"Houghton, C.","Mather, M.",Directed,1
"Houghton, C.","Clewett, D.",Directed,1
"Houghton, C.","Sakaki, M.",Directed,1
"Houghton, C.","Harley, C.",Directed,1
"Hull, T.","Mather, M.",Directed,1
"Hull, T.","Clewett, D.",Directed,1
"Hull, T.","Sakaki, M.",Directed,1
"Hull, T.","Harley, C.",Directed,1
"Huntsinger, J.","Mather, M.",Directed,1
"Huntsinger, J.","Clewett, D.",Directed,1
"Huntsinger, J.","Sakaki, M.",Directed,1
"Huntsinger, J.","Harley, C.",Directed,1
"Storbeck, J.","Mather, M.",Directed,1
"Storbeck, J.","Clewett, D.",Directed,1
"Storbeck, J.","Sakaki, M.",Directed,1
"Storbeck, J.","Harley, C.",Directed,1
"Hurlemann, R.","Mather, M.",Directed,1
