Source, Target, Type, Appearance, TextLength
147414382, 5175790, Directed, 1, 26
318904883, 5175790, Directed, 1, 3
313570336, 225780510, Directed, 1, 2
214597421, 221362631, Directed, 1, 2
231012186, 5175790, Directed, 2, 3
630572, 122606440, Directed, 1, 11
219509516, 9720762, Directed, 4, 4
224559306, 229131989, Directed, 1, 22
215368707, 221362631, Directed, 1, 2
190782844, 13670303, Directed, 1, 3
221627685, 5175790, Directed, 1, 3
195804957, 218607162, Directed, 1, 1
3073829, 221362631, Directed, 1, 2
312227928, 221362631, Directed, 2, 4
317780126, 122606440, Directed, 10, 22
121785304, 226087788, Directed, 1, 4
305890055, 5175790, Directed, 1, 11
178606686, 5175790, Directed, 2, 18
310815162, 122606440, Directed, 1, 2
315381742, 221362631, Directed, 1, 2
227902437, 221362631, Directed, 1, 1
11431980, 226087788, Directed, 1, 6
215063047, 5175790, Directed, 1, 10
188509757, 9720762, Directed, 1, 3
223493144, 214943743, Directed, 1, 2
322029841, 301087678, Directed, 1, 5
215729014, 307890529, Directed, 2, 14
215466130, 223453350, Directed, 1, 8
310336840, 9720762, Directed, 1, 6
135180668, 221362631, Directed, 2, 4
610230, 9720762, Directed, 1, 42
217146315, 5175790, Directed, 1, 17
304379059, 321971850, Directed, 1, 20
123888950, 17268811, Directed, 1, 2
217532886, 226087788, Directed, 1, 3
216091122, 5175790, Directed, 1, 20
224941735, 221362631, Directed, 1, 3
124471498, 219155979, Directed, 1, 1
177341780, 211669292, Directed, 1, 62
214890616, 221362631, Directed, 1, 2
221787905, 221362631, Directed, 1, 2
209462596, 5175790, Directed, 1, 10
220180320, 200960556, Directed, 1, 2
210594323, 307890529, Directed, 1, 3
303954415, 5175790, Directed, 19, 88
223231687, 5175790, Directed, 1, 2
218742810, 122606440, Directed, 1, 12
155661891, 200960556, Directed, 1, 2
164968771, 226087788, Directed, 1, 6
112035327, 322026611, Directed, 1, 4
210977064, 219857448, Directed, 1, 1
301942883, 5175790, Directed, 1, 2
300831028, 5175790, Directed, 1, 3
321253013, 225233552, Directed, 1, 11
312737608, 122606440, Directed, 3, 154
454800, 217250196, Directed, 2, 4
220360461, 221362631, Directed, 1, 1
315578514, 312226259, Directed, 2, 3
221773581, 226087788, Directed, 4, 25
3918091, 214943743, Directed, 1, 2
113397376, 230364013, Directed, 1, 2
190585574, 200960556, Directed, 1, 2
202646199, 221362631, Directed, 1, 2
2090920, 226087788, Directed, 1, 3
315414567, 224980267, Directed, 1, 6
4853922, 209764064, Directed, 1, 1
224547987, 221362631, Directed, 46, 92
313865242, 5175790, Directed, 2, 49
308520873, 106690213, Directed, 1, 2
220336233, 5175790, Directed, 5, 10
188598598, 221362631, Directed, 1, 2
200960556, 214797486, Directed, 1, 7
5690941, 214943743, Directed, 1, 2
224560317, 9720762, Directed, 1, 2
218697207, 5175790, Directed, 1, 2
217230336, 9720762, Directed, 1, 2
221388322, 146333976, Directed, 2, 4
214851277, 5175790, Directed, 1, 40
222984975, 226087788, Directed, 1, 2
116997839, 221362631, Directed, 3, 6
320594246, 150574401, Directed, 1, 17
212202455, 9720762, Directed, 1, 4
160740101, 122606440, Directed, 1, 14
221909358, 218607162, Directed, 2, 4
301027973, 200960556, Directed, 2, 2
215223347, 122606440, Directed, 1, 17
219811128, 122606440, Directed, 1, 29
187891304, 13670303, Directed, 1, 2
145174584, 5175790, Directed, 1, 2
20072012, 214943743, Directed, 1, 2
225108958, 221362631, Directed, 1, 2
228512116, 221362631, Directed, 1, 2
225828406, 214797486, Directed, 1, 2
212037967, 316260318, Directed, 1, 7
230456855, 308839537, Directed, 3, 6
227524820, 221362631, Directed, 1, 2
18699451, 221362631, Directed, 78, 156
169989746, 221362631, Directed, 1, 1
230759177, 5175790, Directed, 1, 12
216261997, 226087788, Directed, 1, 4
215938087, 221362631, Directed, 1, 2
218445043, 122606440, Directed, 1, 19
218075604, 5175790, Directed, 1, 78
213457478, 122606440, Directed, 1, 4
220992915, 5175790, Directed, 1, 34
303730930, 221362631, Directed, 1, 2
5484277, 214943743, Directed, 9, 12
210821028, 678773, Directed, 1, 11
229488321, 211669292, Directed, 1, 3
2077084, 132888108, Directed, 1, 11
230415492, 5175790, Directed, 1, 25
212161608, 5175790, Directed, 1, 4
136071975, 226087788, Directed, 1, 5
1568323, 216066194, Directed, 1, 2
162966207, 221362631, Directed, 1, 2
216720744, 5175790, Directed, 1, 3
209577793, 212202455, Directed, 1, 12
305657102, 214943743, Directed, 1, 1
5175790, 301696252, Directed, 1, 16
231373820, 5175790, Directed, 1, 35
158108071, 13670303, Directed, 1, 41
317175231, 101880420, Directed, 1, 13
113098787, 226087788, Directed, 2, 2
321506517, 122606440, Directed, 3, 10
309539983, 5175790, Directed, 1, 9
7522911, 226087788, Directed, 7, 13
310742401, 317475948, Directed, 1, 5
231180626, 150574401, Directed, 1, 4
212107843, 106690213, Directed, 1, 1
193291952, 221362631, Directed, 1, 2
309888365, 221362631, Directed, 2, 4
212784237, 214943743, Directed, 1, 2
195522334, 5175790, Directed, 3, 11
311025877, 221362631, Directed, 6, 6
224932878, 124382464, Directed, 1, 46
153270964, 214943743, Directed, 1, 2
315967348, 212202455, Directed, 1, 8
194919575, 226087788, Directed, 1, 2
304460320, 5175790, Directed, 1, 58
308910253, 317175231, Directed, 2, 4
214675264, 221362631, Directed, 1, 3
3561264, 12193602, Directed, 1, 27
301050410, 5175790, Directed, 1, 32
323045535, 9720762, Directed, 3, 6
200628484, 221362631, Directed, 2, 4
231662840, 5175790, Directed, 1, 44
209769873, 5175790, Directed, 1, 8
213508918, 201886947, Directed, 1, 2
306576783, 193098267, Directed, 1, 2
181997640, 214943743, Directed, 2, 4
317741484, 122606440, Directed, 1, 4
122606440, 6462475, Directed, 1, 8
309107778, 5175790, Directed, 1, 4
218716939, 5175790, Directed, 1, 2
13802552, 221362631, Directed, 1, 2
228340301, 307890529, Directed, 1, 3
202640270, 224980267, Directed, 1, 2
201921457, 5175790, Directed, 1, 2
133057313, 122606440, Directed, 1, 2
304338211, 221362631, Directed, 2, 4
209412573, 5175790, Directed, 1, 49
122689595, 214943743, Directed, 1, 2
17937125, 9720762, Directed, 1, 8
215453839, 5175790, Directed, 1, 69
107208088, 226087788, Directed, 3, 57
377411, 221362631, Directed, 1, 5
216582232, 146867565, Directed, 1, 2
313543665, 216977824, Directed, 1, 2
310045983, 17268811, Directed, 2, 18
303190448, 307295565, Directed, 1, 2
321504793, 9720762, Directed, 1, 5
231348922, 5175790, Directed, 1, 19
222161470, 226087788, Directed, 1, 5
187791109, 218607162, Directed, 2, 3
323303303, 308839537, Directed, 1, 1
309125010, 221362631, Directed, 1, 2
321377592, 9720762, Directed, 2, 3
831337, 122606440, Directed, 1, 8
153707747, 221362631, Directed, 1, 1
316421883, 222438879, Directed, 1, 41
223453350, 226974030, Directed, 1, 245
190898008, 200960556, Directed, 1, 2
314788276, 153719142, Directed, 1, 22
220534144, 221362631, Directed, 1, 2
227058374, 228512893, Directed, 1, 11
3073829, 5175790, Directed, 2, 19
320160276, 5175790, Directed, 1, 3
113549571, 177997671, Directed, 1, 5
210821028, 221362631, Directed, 5, 10
215163556, 130289216, Directed, 1, 1
306745169, 5175790, Directed, 1, 2
135866787, 221362631, Directed, 7, 20
224634743, 5175790, Directed, 1, 2
2425825, 5175790, Directed, 2, 4
231417817, 227031693, Directed, 1, 1
151078392, 221362631, Directed, 1, 5
43105, 9720762, Directed, 1, 21
194339975, 214943743, Directed, 1, 2
166716200, 221362631, Directed, 1, 2
18699451, 156249229, Directed, 2, 4
201849123, 219857448, Directed, 1, 2
219040707, 217250196, Directed, 1, 2
3716521, 122606440, Directed, 1, 56
215527963, 221362631, Directed, 2, 4
216079637, 221362631, Directed, 1, 2
209683594, 122606440, Directed, 1, 12
224391334, 17268811, Directed, 1, 13
130214941, 221362631, Directed, 1, 2
230293978, 322569854, Directed, 3, 15
131702579, 212202455, Directed, 1, 14
218466789, 5175790, Directed, 1, 2
312246865, 9720762, Directed, 1, 3
201019510, 219857448, Directed, 1, 31
213928680, 13670303, Directed, 1, 3
100794464, 5175790, Directed, 1, 61
12897025, 221362631, Directed, 14, 37
310583224, 5175790, Directed, 3, 7
309244112, 193013513, Directed, 2, 4
314756894, 221362631, Directed, 1, 2
209386890, 13670303, Directed, 1, 3
4296955, 17268811, Directed, 2, 33
310360431, 5175790, Directed, 1, 3
214797486, 219857448, Directed, 2, 4
215662667, 219857448, Directed, 1, 14
211649016, 1404012, Directed, 1, 24
312404552, 221362631, Directed, 2, 4
219122827, 200960556, Directed, 25, 74
200038093, 186697871, Directed, 4, 8
314135798, 221362631, Directed, 2, 4
216728291, 5175790, Directed, 1, 11
216707789, 225164460, Directed, 1, 13
308331003, 307159, Directed, 1, 13
230685813, 221362631, Directed, 2, 4
219443088, 221362631, Directed, 2, 4
146596279, 122606440, Directed, 1, 5
229448259, 17268811, Directed, 1, 1
134363951, 221362631, Directed, 5, 10
303701462, 219857448, Directed, 1, 3
123710304, 122606440, Directed, 1, 8
308918328, 5175790, Directed, 1, 16
131774837, 214943743, Directed, 1, 3
213801797, 221362631, Directed, 2, 4
202275064, 5175790, Directed, 2, 13
4308445, 5175790, Directed, 1, 4
130636459, 221362631, Directed, 7, 19
220565254, 226087788, Directed, 1, 6
229286761, 122606440, Directed, 1, 4
216153917, 201792194, Directed, 1, 3
230747750, 5175790, Directed, 1, 4
308805582, 308839537, Directed, 1, 2
224564795, 219857448, Directed, 2, 4
116668701, 5175790, Directed, 1, 46
224224711, 226087788, Directed, 1, 2
152151826, 122606440, Directed, 2, 38
201102258, 201102258, Directed, 1, 2
216999932, 5175790, Directed, 1, 2
201293853, 219857448, Directed, 1, 2
1761539, 221362631, Directed, 2, 4
225801936, 211641777, Directed, 1, 6
321983340, 216977824, Directed, 1, 4
315414567, 214943743, Directed, 2, 4
210697935, 221362631, Directed, 12, 52
11161823, 122606440, Directed, 1, 34
300776795, 221362631, Directed, 1, 1
322134712, 216977824, Directed, 1, 2
210630659, 226087788, Directed, 1, 2
201049466, 214943743, Directed, 1, 1
215868565, 218607162, Directed, 1, 2
229853538, 5175790, Directed, 1, 3
1709133, 221362631, Directed, 1, 5
230212313, 5175790, Directed, 1, 26
202776669, 193098267, Directed, 6, 12
210240941, 221362631, Directed, 1, 1
226162543, 122606440, Directed, 2, 30
216298163, 5175790, Directed, 3, 15
305040799, 226087788, Directed, 1, 2
151036764, 214943743, Directed, 9, 18
302545280, 5175790, Directed, 1, 6
213257761, 200960556, Directed, 1, 2
300290023, 17268811, Directed, 1, 54
200468708, 219857448, Directed, 1, 0
225877428, 214943743, Directed, 3, 6
217089649, 4656118, Directed, 1, 8
319261551, 221362631, Directed, 2, 4
313107317, 122606440, Directed, 1, 8
301764287, 307890529, Directed, 1, 3
217017892, 214943743, Directed, 2, 11
319949634, 122606440, Directed, 2, 17
216244773, 221362631, Directed, 1, 2
202689298, 217250196, Directed, 1, 2
211869353, 221362631, Directed, 1, 5
227529593, 221362631, Directed, 4, 8
215896549, 5175790, Directed, 1, 1
219695052, 5175790, Directed, 1, 50
217244234, 218607162, Directed, 5, 17
229176732, 5175790, Directed, 1, 24
113397376, 320607677, Directed, 1, 4
219612015, 5175790, Directed, 1, 9
319599727, 5175790, Directed, 1, 2
195522334, 221362631, Directed, 50, 100
315523019, 221362631, Directed, 1, 2
217539642, 221362631, Directed, 1, 2
201173686, 221362631, Directed, 1, 2
231267414, 193098267, Directed, 1, 2
2808515, 13670303, Directed, 1, 2
308583008, 221362631, Directed, 1, 2
317548444, 124102094, Directed, 1, 57
312658585, 5175790, Directed, 1, 2
191833000, 5175790, Directed, 1, 85
215261165, 5175790, Directed, 1, 46
222211936, 226087788, Directed, 1, 5
113679723, 122606440, Directed, 1, 4
310246169, 193098267, Directed, 1, 2
301462681, 221362631, Directed, 1, 2
314735542, 5175790, Directed, 1, 12
218635934, 5175790, Directed, 1, 300
216837105, 9720762, Directed, 1, 18
1009885, 9720762, Directed, 1, 0
451954, 214943743, Directed, 7, 14
219557783, 5175790, Directed, 1, 2
216179460, 226974030, Directed, 1, 114
300189654, 210703877, Directed, 1, 11
201162428, 5175790, Directed, 1, 14
309558111, 5175790, Directed, 1, 15
219909704, 201792194, Directed, 11, 18
196207957, 218607162, Directed, 1, 2
10481528, 5175790, Directed, 1, 11
210510064, 224980267, Directed, 1, 2
215503425, 17268811, Directed, 4, 80
155883055, 5175790, Directed, 1, 35
211406533, 5175790, Directed, 1, 34
220674962, 106690213, Directed, 1, 6
202417185, 311571937, Directed, 1, 42
225234151, 226087788, Directed, 2, 15
307689773, 17268811, Directed, 1, 29
312217717, 221362631, Directed, 1, 2
177754542, 17268811, Directed, 1, 15
228955693, 5175790, Directed, 1, 16
305579014, 216977824, Directed, 1, 2
115774468, 115774468, Directed, 6, 6
316038349, 221362631, Directed, 1, 2
222654221, 5175790, Directed, 4, 35
229994878, 214943743, Directed, 1, 2
117168070, 221362631, Directed, 1, 4
225702797, 221362631, Directed, 2, 4
308773041, 221362631, Directed, 2, 4
315730689, 4483353, Directed, 1, 1
11414306, 122606440, Directed, 1, 14
202405820, 193098267, Directed, 1, 25
171238864, 221362631, Directed, 1, 2
217281168, 221362631, Directed, 1, 2
201231118, 221362631, Directed, 1, 2
219460292, 5175790, Directed, 1, 24
210360763, 122606440, Directed, 1, 91
303267578, 211725147, Directed, 1, 1
200798579, 226087788, Directed, 1, 3
216931407, 106690213, Directed, 1, 3
222132394, 9720762, Directed, 1, 4
215271904, 122606440, Directed, 7, 14
2934900, 200960556, Directed, 1, 2
198539575, 214943743, Directed, 3, 10
220236676, 5175790, Directed, 2, 11
223420610, 214943743, Directed, 1, 2
197858015, 307890529, Directed, 1, 3
212734908, 5175790, Directed, 1, 2
213037193, 221362631, Directed, 2, 4
322426182, 216582232, Directed, 1, 5
3761932, 217250196, Directed, 1, 3
315725113, 5175790, Directed, 6, 12
217381241, 193098267, Directed, 3, 6
177040992, 221362631, Directed, 1, 1
301297900, 301297900, Directed, 3, 6
318139077, 322569854, Directed, 1, 3
188877444, 226974030, Directed, 1, 8
212353567, 218607162, Directed, 3, 5
217191599, 5175790, Directed, 1, 3
147781128, 214943743, Directed, 1, 1
223353109, 221362631, Directed, 1, 2
313681635, 5175790, Directed, 1, 25
422616, 153048959, Directed, 1, 6
226315136, 217250196, Directed, 1, 1
122855704, 221362631, Directed, 1, 2
194973428, 9720762, Directed, 1, 2
215162775, 221362631, Directed, 1, 2
228112392, 9720762, Directed, 1, 29
320159351, 211440559, Directed, 1, 2
224827783, 226087788, Directed, 1, 5
231306942, 214943743, Directed, 1, 2
218189558, 211474822, Directed, 1, 23
6048456, 5175790, Directed, 1, 7
317154961, 221362631, Directed, 1, 2
315578514, 229697654, Directed, 1, 1
308850453, 224980267, Directed, 1, 18
169123150, 221362631, Directed, 8, 19
216683031, 5175790, Directed, 1, 14
218500320, 214105360, Directed, 1, 15
135260914, 5175790, Directed, 1, 2
102174881, 320658973, Directed, 1, 44
229628109, 214943743, Directed, 2, 4
308008086, 122606440, Directed, 1, 3
3410259, 122606440, Directed, 1, 14
199567243, 221362631, Directed, 1, 2
230303037, 214943743, Directed, 1, 3
111868718, 214943743, Directed, 1, 2
225022679, 5175790, Directed, 1, 57
210072497, 200960556, Directed, 1, 4
100881883, 17268811, Directed, 1, 2
301832652, 202409492, Directed, 1, 6
311267162, 14941283, Directed, 6, 13
310034437, 221362631, Directed, 2, 10
175239032, 221362631, Directed, 2, 4
218204625, 307890529, Directed, 1, 3
219414507, 214943743, Directed, 1, 2
202596670, 5175790, Directed, 1, 27
191239569, 5175790, Directed, 1, 38
226096484, 217250196, Directed, 1, 2
213799488, 221362631, Directed, 1, 2
219538702, 221362631, Directed, 1, 2
307955976, 221362631, Directed, 8, 19
230175939, 225004609, Directed, 1, 2
301753353, 5175790, Directed, 1, 24
311267162, 197791197, Directed, 2, 5
211890927, 201792194, Directed, 1, 1
107716476, 200960556, Directed, 1, 2
209884689, 216045485, Directed, 1, 38
302107072, 5175790, Directed, 1, 60
161470797, 226087788, Directed, 1, 4
113536215, 214943743, Directed, 1, 9
214531457, 221362631, Directed, 1, 2
222774185, 221362631, Directed, 2, 4
216466982, 122606440, Directed, 1, 15
305939496, 106690213, Directed, 1, 3
305847420, 5175790, Directed, 1, 2
314778399, 113549571, Directed, 1, 2
223427088, 214943743, Directed, 1, 7
307715895, 122606440, Directed, 1, 3
316051762, 5175790, Directed, 1, 2
302272742, 5175790, Directed, 1, 2
230364013, 224980267, Directed, 1, 2
112035327, 212202455, Directed, 1, 2
16487454, 307295565, Directed, 2, 6
314570183, 5175790, Directed, 1, 2
159804104, 5175790, Directed, 2, 27
211879379, 106690213, Directed, 1, 11
167954170, 214943743, Directed, 1, 2
317648564, 122606440, Directed, 2, 69
318389231, 5175790, Directed, 1, 11
217182688, 225780510, Directed, 1, 3
304852161, 221362631, Directed, 4, 7
211820841, 630572, Directed, 1, 1
231540643, 193098267, Directed, 3, 8
3482031, 219857448, Directed, 1, 4
12897025, 106690213, Directed, 1, 2
187660921, 5175790, Directed, 1, 4
190999855, 214943743, Directed, 1, 6
226078412, 226087788, Directed, 1, 11
134190126, 122606440, Directed, 1, 13
216543189, 221362631, Directed, 1, 2
397526, 226087788, Directed, 1, 2
310924113, 5175790, Directed, 19, 38
218036973, 219857448, Directed, 1, 2
313671321, 221362631, Directed, 1, 2
131483710, 221362631, Directed, 1, 2
217558139, 221362631, Directed, 1, 1
212879128, 221362631, Directed, 1, 2
219774587, 9720762, Directed, 1, 14
201265675, 221362631, Directed, 1, 2
216045485, 172032175, Directed, 1, 11
214980664, 221362631, Directed, 1, 3
218222666, 6474936, Directed, 1, 20
1454429, 217250196, Directed, 1, 2
1199391, 5175790, Directed, 1, 142
319885703, 5175790, Directed, 2, 23
225425357, 224980267, Directed, 1, 2
213590393, 214943743, Directed, 1, 21
211068513, 5175790, Directed, 1, 27
190053925, 221362631, Directed, 2, 6
313295960, 224547987, Directed, 1, 12
319714993, 211669292, Directed, 2, 2
219139918, 5175790, Directed, 1, 12
201975880, 226087788, Directed, 1, 5
160201, 226087788, Directed, 1, 3
231241283, 5175790, Directed, 1, 27
215162607, 122629508, Directed, 1, 207
316674100, 5175790, Directed, 2, 5
318324496, 301927803, Directed, 1, 10
302592640, 217250196, Directed, 4, 4
153384073, 221362631, Directed, 10, 40
319078255, 9720762, Directed, 1, 5
191179606, 5175790, Directed, 1, 8
216045472, 226087788, Directed, 1, 2
323303303, 225004609, Directed, 1, 2
214580591, 5175790, Directed, 1, 3
